id,title,tagline,homepage,release_date,genre,budget,keywords,original_language,revenue,runtime,status,vote_average,vote_count,director
10008,An American Haunting,Possession Knows No Bounds,,05/05/2005,Horror,0,witch independent film curse suitor family,en,0,83,Released,5.3,142,Courtney Solomon
12403,A Perfect Getaway,Welcome to paradise. Enter at your own risk.,,08/06/2009,Thriller,14000000,hawaii honeymoon double murder murder,en,22852638,98,Released,6.2,351,David Twohy
34563,Our Family Wedding,To have and to hold... 'Til dads do us part.,http://www.foxsearchlight.com/ourfamilywedding/,12/03/2010,Comedy,14000000,interracial marriage wedding duringcreditsstinger,en,21409028,103,Released,5.7,39,Rick Famuyiwa
14557,Dead Man on Campus,,,21/08/1998,Comedy,0,college drug fraternity house pot teen suicide,en,0,96,Released,5.6,49,Alan Cohn
10368,Tea with Mussolini,,,25/03/1999,Comedy,12000000,italy hotel loss of mother ambassador world war ii,en,21001563,117,Released,5.8,32,Franco Zeffirelli
10280,Thinner,Let the curse fit the crime.,,25/10/1996,Horror,0,blow job curse fat suit steven king,en,0,92,Released,5.5,124,Tom Holland
12637,"New York, New York",,,21/06/1977,Drama,0,new york jazz saxophonist falling in love,en,0,155,Released,6.1,67,Martin Scorsese
34152,Crooklyn,,,13/05/1994,Comedy,0,black people 1970s jazz musician stra\u00dfenkids dysfunctional family,en,0,115,Released,6.7,31,Spike Lee
11470,Jason X,Evil has an upgrade.,,24/07/2001,Horror,11000000,places and planets space marine future cryogenics space,en,16951798,91,Released,4.5,291,James Isaac
10741,Bobby,He saw wrong and tried to right it. He saw suffering and tried to heal it. He saw war and tried to stop it.,,05/09/2006,History,0,hotel senator kitchen marriage crisis politics,en,0,120,Released,6.4,119,Emilio Estevez
24940,Head Over Heels,Unleash your inner model.,,02/02/2001,Comedy,14000000,supermodel stalking models,en,10424470,86,Released,5.3,73,Mark Waters
82679,Fun Size,Some people just can't handle Halloween.,,25/10/2012,Comedy,14000000,halloween friends little brother trick or treating boyfriend girlfriend relationship,en,11417362,87,Released,5.5,134,Josh Schwartz
2013,The Diving Bell and the Butterfly,Let your imagination set you free,,22/05/2007,Drama,14000000,writing lover (female) psychological stress dying and death editor-in-chief,fr,19777647,112,Released,7.4,283,Julian Schnabel
1440,Little Children,,http://www.littlechildrenmovie.com,06/10/2006,Romance,26000000,skateboarding mother american football adultery wife husband relationship,en,14821658,136,Released,6.9,240,Todd Field
18041,Gossip,"It can turn you on, or turn on you.",,21/04/2000,Drama,14000000,college suspense gossip rumor social experiment,en,5108820,90,Released,5.5,68,Davis Guggenheim
28029,A Walk on the Moon,It was the summer of Woodstock... when she became the woman she always wanted to be.,,29/01/1999,Drama,14000000,adultery woodstock 1960s,en,0,107,Released,6.2,21,Tony Goldwyn
1123,Catch a Fire,"The spark that ignites us, unites us.",,27/10/2006,Action,0,police brutality resistance south africa apartheid african national congress,en,4291965,101,Released,6.4,25,Phillip Noyce
14033,Soul Survivors,,,06/09/2001,Horror,0,hallucination car crash death sole survivor,en,0,84,Released,4.4,49,Stephen Carpenter
87729,Jefferson in Paris,A powerful man torn between his love for one woman and his secret desire for another.,,31/03/1995,Drama,14000000,france revolution biography president history,en,2474000,139,Released,5.2,10,James Ivory
245700,Mr. Turner,,,31/10/2014,History,0,painter,en,5405500,150,Released,6.3,204,Mike Leigh
37842,Wild Grass,,http://www.sonyclassics.com/wildgrass/,20/05/2009,Drama,0,whiskey experimental film wallet cult director,fr,0,104,Released,5.8,22,Alain Resnais
9045,Amen.,Two Men   Two Worlds   One Cause,,13/02/2002,Drama,0,vatican pope concentration camp holocaust schutzstaffel,fr,0,132,Released,7.1,75,Costa-Gavras
44092,Reign of Assassins,,http://jianyu.ent.sina.com.cn/,01/09/2010,History,12000000,martial arts sword fight wuxia,zh,0,117,Released,6.7,57,John Woo
16005,The Lucky Ones,,http://www.theluckyonesmovie.com/,26/09/2008,Comedy,0,friendship war road trip independent film soldier,en,0,113,Released,6.3,55,Neil Burger
44754,Margaret,,http://www.foxsearchlight.com/margaret/,30/09/2011,Drama,14000000,new york bus nightmare witness investigation,en,46495,149,Released,6.1,86,Kenneth Lonergan
23988,Stan Helsing,The most feared monsters in cinematic history have met their match...,,27/10/2009,Comedy,108,halloween slapstick duringcreditsstinger,en,0,90,Released,4,97,Bo Zenga
43949,Flipped,You never forget your first love.,http://www.warnerbros.com/flipped,06/08/2010,Romance,14000000,shyness based on novel unrequited love neighbor family relationships,en,1755212,89,Released,7.4,418,Rob Reiner
142,Brokeback Mountain,Love is a force of nature.,http://www.brokebackmountain.com,02/09/2005,Drama,14000000,gay countryside homophobia loss of lover wyoming,en,178043761,134,Released,7.5,1480,Ang Lee
9603,Clueless,Sex. Clothes. Popularity. Is there a problem here?,,19/07/1995,Comedy,12000000,puberty high school make a match spoiled child gay interest,en,0,97,Released,6.9,803,Amy Heckerling
10712,Far from Heaven,It's time to stop hiding from the truth.,,01/09/2002,Drama,13500000,black people wife husband relationship botanist homosexuality,en,29027914,107,Released,6.9,144,Todd Haynes
243938,Hot Tub Time Machine 2,The Laws of Space and Time are About to be Violated.,,20/02/2015,Comedy,14000000,time travel sequel hot tub duringcreditsstinger,en,12314651,93,Released,5,354,Steve Pink
10876,Quills,There are no bad words... only bad deeds.,,22/11/2000,Drama,13500000,asylum french revolution french smuggling maid,en,7060876,124,Released,6.8,128,Philip Kaufman
86838,Seven Psychopaths,They Won't Take Any Shih Tzu.,http://www.sevenpsychopaths.com/,07/09/2012,Comedy,15000000,suicide alcohol sex screenwriter underworld,en,19422261,110,Released,6.7,1206,Martin McDonagh
25208,The Caveman's Valentine,,,19/01/2001,Drama,0,woman director,en,0,105,Released,6,27,Kasi Lemmons
613,Downfall,"April 1945, a nation awaits its...Downfall",http://www.downfallthefilm.com/,08/09/2004,Drama,18339750,berlin poison dictator clerk ideology,de,92180910,156,Released,7.7,1037,Oliver Hirschbiegel
1913,The Sea Inside,Sensitive Drama About a Polemic Theme,,03/09/2004,Drama,12806000,brother brother relationship paraplegic intensive care ladykiller wheelchair,es,38535221,125,Released,7.2,219,Alejandro Amen\u00e1bar
97370,Under the Skin,A mysterious seductress preys upon the population of Scotland,,14/03/2014,Thriller,13300000,male nudity scotland edinburgh alien very little dialogue,en,5380251,108,Released,6,1102,Jonathan Glazer
801,"Good Morning, Vietnam",Time to rock it from the Delta to the DMZ!,,23/12/1987,Comedy,13000000,rock and roll radio station war crimes entertainer explosive,en,123922370,121,Released,7.1,642,Barry Levinson
54518,Justin Bieber: Never Say Never,Find out what's possible if you never give up.,http://www.justinbieberneversaynever.com/,11/02/2011,Documentary,13000000,manager canada pop singer star prayer,en,98441954,105,Released,4.8,154,Jon M. Chu
44214,Black Swan,"In the era of personal branding, the scariest possibility is that someone might be better at being you than you are.",http://www.foxsearchlight.com/blackswan/,02/12/2010,Drama,13000000,dancing competition sex dancer obsession,en,327803731,108,Released,7.3,4430,Darren Aronofsky
240,The Godfather: Part II,"I don't feel I have to wipe everybody out, Tom. Just my enemies.",,20/12/1974,Drama,13000000,italo-american cuba vororte melancholy praise,en,47542841,200,Released,8.3,3338,Francis Ford Coppola
9816,Save the Last Dance,The Only Person You Need To Be Is Yourself.,,12/01/2001,Drama,13000000,ballet dancer musical ballet,en,91038276,112,Released,6.3,352,Thomas Carter
10131,A Nightmare on Elm Street 4: The Dream Master,Terror beyond your wildest dreams.,,19/08/1988,Horror,7000000,martial arts nightmare supernatural high school resurrection,en,72500000,99,Released,5.8,281,Renny Harlin
339984,Miracles from Heaven,How do we explain the impossible?,http://www.miraclesfromheaven-movie.com/,17/03/2016,Drama,16000000,miracle christian cure woman director accident,en,77000000,117,Released,6.7,186,Patricia Riggen
8859,"Dude, Where’s My Car?","After a night they can't remember, comes a day they'll never forget.",,15/12/2000,Comedy,13000000,dude amnesia idiot auto friendship,en,73180723,83,Released,5.2,509,Danny Leiner
11967,Young Guns,Six reasons why the west was wild.,,12/08/1988,Crime,13000000,corruption sheriff deputy sheriff ranch billy the kid,en,44726644,107,Released,6.6,258,Christopher Cain
239563,St. Vincent,Love Thy Neighbor,http://stvincent-movie.com/,09/10/2014,Comedy,13000000,babysitter friendship neighbor divorce child of divorce,en,54837234,102,Released,7.1,763,Theodore Melfi
222899,About Last Night,It's about compromise. It's about love. It's about a good wingman.,,14/02/2014,Comedy,12500000,duringcreditsstinger,en,49002684,100,Released,6,210,Steve Pink
4951,10 Things I Hate About You,How do I loathe thee? Let me count the ways.,,30/03/1999,Comedy,16000000,shakespeare sister high school cannabis deception,en,53478166,97,Released,7.3,1701,Gil Junger
10985,The New Guy,A zero will rise.,http://www.sonypictures.com/movies/thenewguy/,10/05/2002,Comedy,13000000,prison dual identity identity loser high school,en,0,88,Released,5.7,151,Ed Decter
9644,National Lampoon's Loaded Weapon 1,See it before they make the sequel!,,04/02/1993,Comedy,0,cocaine police spoof los angeles,en,0,84,Released,5.7,157,Gene Quintano
332567,The Shallows,What was once in the deep is now in the shallows.,http://www.theshallows-movie.com,24/06/2016,Horror,17000000,mexico beach surfer island survival,en,119100758,86,Released,6.2,1567,Jaume Collet-Serra
1954,The Butterfly Effect,"Such minor changes, such huge consequences.",,22/01/2004,Science,13000000,amnesia chaos theory blackout time travel flashback,en,96060858,113,Released,7.3,2060,Eric Bress
15250,This Christmas,You can't exchange family.,,27/11/2007,Comedy,13000000,drama family family holiday family feud,en,0,117,Released,7.1,29,Preston A. Whitmore II
22345,Baby Geniuses,Think innocent. Think helpless. Think again. Naps are history.,,12/03/1999,Science,12000000,baby genius toddler baby geniuses,en,36450736,97,Released,3.3,75,Bob Clark
9448,The Big Hit,Nothing's more dangerous than some nice guys... with a little time to kill.,,24/04/1998,Action,13000000,bungee-jump dark comedy cigarette smoking slow motion video store,en,27007143,91,Released,6.1,109,Kirk Wong
38223,Harriet the Spy,On your case!,,10/07/1996,Comedy,12000000,spy secret nanny notebook binoculars,en,0,100,Released,5.7,46,Bronwen Hughes
11186,Child's Play 2,Look out Jack! Chucky's back!,,09/11/1990,Drama,13000000,faithlessness puppet killer toys toy comes to life,en,35763605,84,Released,5.8,308,John Lafia
136835,No Good Deed,First he gets into your house. Then he gets into your head.,http://www.sonypictures.com/movies/nogooddeed/,10/09/2014,Crime,13200000,sadistic hostage sociopath serial killer blood,en,53830415,83,Released,5.6,181,Sam Miller
5876,The Mist,"Belief divides them, mystery surrounds them, but fear changes everything.",http://www.themist-movie.com/,21/11/2007,Science,18000000,father son relationship monster supermarket fight artist,en,57096190,126,Released,6.7,1399,Frank Darabont
264660,Ex Machina,There is nothing more human than the will to survive,http://exmachina-movie.com/,21/01/2015,Drama,15000000,dancing artificial intelligence distrust isolation technology,en,36869414,108,Released,7.6,4737,Alex Garland
492,Being John Malkovich,Ever wanted to be someone else? Now you can.,,30/09/1999,Fantasy,13000000,individual transvestism sexual identity witch identity,en,22863596,112,Released,7.3,1101,Spike Jonze
238603,Earth to Echo,No one will ever believe our story.,,14/06/2014,Family,13000000,alien found footage,en,45300000,89,Released,5.7,290,Dave Green
10691,Crazy/Beautiful,When it's real. When it's right. Don't let anything stand in your way.,,29/06/2001,Drama,13000000,lovesickness jealousy parents kids relationship love of one's life cutting the cord,en,16929123,99,Released,6.6,96,John Stockwell
1251,Letters from Iwo Jima,The battle of Iwo Jima seen through the eyes of the Japanese soldiers.,http://iwojimathemovie.warnerbros.com/lettersofiwojima/framework/framework.html,19/12/2006,Action,19000000,world war ii cave dying and death pacific theater japanese army,en,68673228,141,Released,7.2,541,Clint Eastwood
5172,The Astronaut Farmer,,http://theastronautfarmermovie.warnerbros.com/,15/10/2006,Adventure,13000000,nasa texas dream fbi bankrupt,en,11130889,104,Released,6.2,123,Michael Polish
58680,Woo,It's Woo's world.. we're just living in it.,,08/05/1998,Comedy,13000000,"blind date love manhattan, new york city woman director",en,8026971,84,Released,5.5,10,Daisy von Scherler Mayer
264644,Room,Love knows no boundaries,http://www.roomthemovie.com,16/10/2015,Drama,6000000,based on novel carpet isolation kidnapping imprisonment,en,35401758,117,Released,8.1,2757,Lenny Abrahamson
11592,Serial Mom,"Every Mom Wants to Be Wanted, But Not For Murder One!",,13/04/1994,Comedy,13000000,housewife protection motherly love evil mother murder,en,7820688,95,Released,6.4,135,John Waters
16406,Dick,The unmaking of the president,,04/08/1999,Comedy,13000000,richard nixon watergate the white house,en,27500000,94,Released,5.7,67,Andrew Fleming
3682,54,You've never been anywhere until you've been here,,28/08/1998,Music,13000000,new york sex nightclub money drug,en,16757163,106,Released,5.5,135,Mark Christopher
9683,Bubble Boy,Life is an adventure. Don't blow it.,,24/08/2001,Adventure,0,lovesickness niagara falls crush youth illness,en,0,84,Released,5.1,163,Blair Hayes
2084,Birthday Girl,,,06/09/2001,Comedy,13000000,female nudity robbery mail order bride bank clerk,en,0,93,Released,6.1,103,Jez Butterworth
107811,21 & Over,Finally.,,01/03/2013,Comedy,13000000,alcohol birthday debauchery,en,48065672,93,Released,5.7,737,Jon Lucas
2266,"Paris, je t'aime",Fall in love with Paris 18 times.,,16/05/2006,Drama,13000000,paris city portrait jazz subway new love,fr,4857367,120,Released,6.8,207,Isabel Coixet
13074,Resurrecting the Champ,,,14/06/2007,Drama,0,sport,en,0,112,Released,5.9,60,Rod Lurie
144340,Admission,Let someone in.,,21/03/2013,Comedy,13000000,princeton university admissions,en,18000000,107,Released,5.4,304,Paul Weitz
48217,The Widow of Saint-Pierre,,,01/01/2000,Romance,0,france island fisherman love revenge,en,0,112,Released,6.7,11,Patrice Leconte
28211,Chloe,"If the one you love was lying to you, how far would you go to find out the truth?",,25/03/2009,Drama,15000000,toronto lesbian remake of french film suspicious wife female doctor,en,8459458,96,Released,5.9,498,Atom Egoyan
